,anonID,success_real,success_pred
2057,SWUJ3422,1,1
2058,SMXB8851,1,1
2059,JVRG4213,1,1
2060,EFWA1433,1,1
2061,UBZK3737,0,1
2062,MSVI7971,1,1
2063,EBKG1627,1,1
2064,AZGM7307,1,1
2065,XGSX2767,1,1
2066,OEWE1679,1,1
2067,KCQU3278,1,1
2068,EYLV2273,1,1
2069,NMVX8402,1,1
2070,PZHY6823,1,1
2071,VJAH2343,1,1
2072,BUUI8612,1,1
2073,RWOR8324,1,1
2074,VKTZ2000,0,1
2075,KJZW4674,1,1
2076,IOQK9301,1,1
2077,ISYY1267,1,1
2078,AVIL4467,1,1
2079,IPCZ4051,1,1
2080,LBPG7184,1,1
2081,KOTW8466,1,1
2082,WWNM3662,1,1
2083,LTRN7782,1,1
2084,QBGX3836,1,1
2085,LGKD4418,1,1
2086,SHMH2600,1,1
2087,OCCO9616,1,1
2088,QKVK2539,1,1
2089,XMIF9470,1,1
2090,IIFO4371,1,1
2091,JCQK3433,1,1
2092,JQPW8785,1,1
2093,DYIP8214,1,1
2094,NBDM1519,1,1
2095,MFKM1534,1,1
2096,YZUU5353,1,1
2097,RYSW7731,1,1
2098,GAUB6489,1,1
2099,IXWB6360,1,1
2100,ALYE4371,1,1
2101,SHKE5358,0,1
2102,UEMD9367,1,1
2103,VJYI2140,1,1
2104,WUYZ8514,1,1
2105,UECR5906,0,1
2106,VGRF8536,1,1
2107,POSH2987,1,1
2108,UNJC4401,1,1
2109,CEUL4512,1,1
2110,ENWH9744,0,1
2111,JLAR6294,1,1
2112,FJYY2525,1,1
2113,SXXN8029,1,1
2114,HGHC9930,1,1
2115,SFWP8212,1,1
2116,MUMU4830,1,1
2117,SRGK1539,1,1
2118,MXWW7618,1,1
2119,LBZD8188,1,1
2120,IXGL1943,1,1
2121,DDJP8288,1,1
2122,XRDC8502,1,1
2123,IZTS1326,1,1
2124,YYNO9883,1,1
2125,GHGV1518,1,1
2126,ZPFK8716,1,1
2127,URUB4736,1,1
2128,ABLW2419,1,1
2129,QPZG6998,1,1
2130,QZHN5770,0,1
2131,OROW8380,1,1
2132,SFPA8482,1,1
2133,EPJN1376,1,1
2134,XDRE8716,1,1
2135,MPMA5962,1,1
2136,JPQW6264,1,1
2137,BCTI7477,0,1
2138,AMLW5079,1,1
2139,LDVU7434,1,1
2140,MXOX3056,1,1
2141,YVPH1067,1,1
2142,FPXQ7206,1,1
2143,WPCL4615,1,1
2144,RWUA5251,1,1
2145,GSHK9627,1,1
2146,PTRT2696,1,1
2147,XCVD4486,1,1
2148,GGDS8506,1,1
2149,WECZ6565,1,1
2150,DFCK6473,1,1
2151,BNAS8461,0,1
2152,CZRH2645,1,1
2153,EPFN5256,1,1
2154,GDAP4389,1,1
2155,IYPG5605,1,1
2156,PLNO5324,1,1
2157,UQLW5681,1,1
2158,VPWK7676,1,1
2159,DIEZ6955,1,1
2160,JBRI2868,1,1
2161,NXJL3168,1,1
2162,BKNS6418,1,1
2163,HPYM7808,1,1
2164,RUMD8553,1,1
2165,HFSL7730,0,1
2166,TSLV6849,1,1
2167,NXZS2510,1,1
2168,AMJW1688,1,1
2169,NINW7513,1,1
2170,CUMK5927,1,1
2171,OZGO9717,1,1
2172,ZJXU7054,1,1
2173,FZHA2899,1,1
2174,FXHP5936,1,1
2175,KPET2668,1,1
2176,YHVU9061,1,1
2177,XUWO5959,1,1
2178,KOES2698,1,1
2179,PMKR9288,1,1
2180,XRAN8501,1,1
2181,VMQN6196,1,1
2182,SLKI5935,1,1
2183,UOZR6953,1,1
2184,NKWI5430,1,1
2185,NVEM4201,1,1
2186,ACFI3237,1,1
2187,MEOT5519,1,1
2188,GWPK2038,1,1
2189,DKCZ6964,1,1
2190,MHFP6499,1,1
2191,TCWC5336,0,1
2192,LJGJ3353,1,1
2193,ZFZB3406,1,1
2194,FWNB9154,1,1
2195,RALX8523,1,1
2196,ITRT2180,1,1
2197,BVJG7519,1,1
2198,ITDB3750,1,1
2199,XXMP5630,1,1
2200,RBNN6518,1,1
2201,CNDC4771,1,1
2202,NTXO3237,1,1
2203,ZGFQ9333,1,1
2204,CQXX8792,0,1
2205,MFKM9504,1,1
2206,ATBD3221,1,1
2207,KAFG2575,1,1
2208,RLRP7675,1,1
2209,ZNTI2288,1,1
2210,XJZG9949,1,1
2211,GCOD3624,1,1
2212,GCFN1987,1,1
2213,AGGS4497,1,1
2214,OSBO1444,0,1
2215,DUUX1018,1,1
2216,DWAB7735,1,1
2217,AFGZ8810,1,1
2218,YGBW8786,1,1
2219,KOIU8655,1,1
2220,AZJV3639,1,1
2221,MHYA7772,1,1
2222,QJXY6978,1,1
2223,CISH4830,1,1
2224,UCKU3968,1,1
2225,DWIP4452,1,1
2226,DGTS4614,1,1
2227,NABZ9673,1,1
2228,HBWR8712,1,1
2229,DHPT7020,1,1
2230,PLXM5077,1,1
2231,PTOE4049,1,1
2232,GPDY3318,1,1
2233,YNJR7853,1,1
2234,QAOX8376,1,1
2235,GUDW2484,1,1
2236,GLBZ7036,1,1
2237,EDKY5619,1,1
2238,VTHE9730,1,1
2239,YULX4114,1,1
2240,IQDX7230,1,1
2241,GGRM9872,1,1
2242,YZCK5109,1,1
2243,HDLV4116,1,1
2244,OOLB2314,1,1
2245,NXCQ4693,1,1
2246,ECIB4929,1,1
2247,EFIJ7442,1,1
2248,HHZX5423,1,1
2249,EAVA4211,1,1
2250,ERFZ2754,1,1
2251,ZECI4036,1,1
2252,VKZT3807,1,1
2253,ISEO6549,1,1
2254,VVSW1448,1,1
2255,KSHW8129,1,1
2256,WSFN7869,1,1
2257,QURZ7336,0,1
2258,RKZY6528,1,1
2259,SCJV6244,1,1
2260,UWMQ4437,1,1
2261,DGGW8797,1,1
2262,GMFH1803,1,1
2263,SBER4151,1,1
2264,GYMK9282,1,1
2265,EYSK3999,1,1
2266,YPVY5395,1,1
2267,UGIZ5441,1,1
2268,DWAM9086,1,1
2269,BJDD3529,1,1
2270,FHAV7552,1,1
2271,NPLZ9191,1,1
2272,EEIQ6489,1,1
2273,VGMD2864,1,1
2274,SBTQ9656,1,1
2275,WWAT4599,1,1
2276,EVNR1850,1,1
2277,HPJR3468,1,1
2278,XIJO9157,1,1
2279,JUIM1172,1,1
2280,FXFM9627,1,1
2281,SQSP8822,1,1
2282,EYTV2147,1,1
2283,DQYG4399,1,1
2284,KGYM4783,1,1
2285,ISXQ8468,1,1
2286,FPEL9161,1,1
2287,VSLP2607,1,1
2288,QIAB7230,1,1
2289,FFUJ1362,1,1
2290,DMQI8865,1,1
2291,GPUD3931,1,1
2292,OFSK1118,1,1
2293,RIDN1270,1,1
2294,UBTJ5314,1,1
2295,AVYC5844,1,1
2296,THXH9849,1,1
2297,GKVB4208,1,1
2298,VJZF1121,1,1
2299,PXDZ5079,1,1
2300,ADYY2249,1,1
2301,BYKV3024,0,1
2302,ISOY2888,1,1
2303,BNWS1641,1,1
2304,SMSQ1385,1,1
2305,SZSO1646,1,1
2306,ATDE3297,1,1
2307,BUNL1102,1,1
2308,STWW9711,1,1
2309,WWAR5533,1,1
2310,FIHM8639,1,1
2311,JIAQ4392,1,1
2312,YDDY9591,1,1
2313,BLGM3881,1,1
2314,DETO9246,1,1
2315,QNHJ4898,1,1
2316,EWIK5765,1,1
2317,WQQJ5502,1,1
2318,WUBI2225,1,1
2319,BYRM4549,1,1
2320,ZQUF8266,1,1
2321,JIGP7226,1,1
2322,WXGQ1104,1,1
2323,FHRX3668,1,1
2324,TBDC6650,0,1
2325,XMYG1657,1,1
2326,UAJZ6916,1,1
2327,FQNW3148,1,1
2328,BURO6605,1,1
2329,OIOZ6323,0,1
2330,AAUB8013,1,1
2331,UCNI6331,1,1
2332,GDMG1295,1,1
2333,ZEFZ9215,1,1
2334,IRIR6975,1,1
2335,NTLY9435,1,1
2336,PTNF6684,1,1
2337,JJON4960,1,1
2338,EJPK1205,1,1
2339,OHDN9647,1,1
2340,NNVY6200,1,1
2341,MFXZ2612,1,1
2342,UVIG9000,1,1
2343,TTVL1495,1,1
2344,LVMC8743,1,1
2345,AYCV4759,1,1
2346,VNZU2113,1,1
2347,MJYC4261,1,1
2348,GBRM6236,1,1
2349,AMHJ6865,1,1
2350,GVIB4878,1,1
2351,HPWZ6215,1,1
2352,LRZF9737,1,1
2353,UMUZ2867,1,1
2354,ONMW8666,1,1
2355,EPWQ4178,1,1
2356,TONO3178,1,1
2357,QCVZ8590,1,1
2358,HNNR3770,1,1
2359,YDZZ1019,1,1
2360,YEVB6750,0,0
2361,OQCL1928,1,1
2362,CUDK7980,1,1
2363,NSMV6044,1,1
2364,ZLPJ8797,1,1
2365,JSZX1838,1,1
2366,LVXH7078,1,1
2367,ZXCL9945,1,1
2368,FBCE1147,1,1
2369,KCYJ3437,1,1
2370,XBGR3433,1,1
2371,SOFL4427,1,1
2372,PQBX8435,1,1
2373,BGLF6222,1,1
2374,AQME3223,1,1
2375,BELL2929,1,1
2376,KMTC4382,1,1
2377,ZORG7998,1,1
2378,IREP9364,1,1
2379,UAUX9866,1,1
2380,UTGD4060,1,1
2381,DKDT7597,1,1
2382,CNZF4716,1,1
2383,SVWT6131,1,1
2384,YMVW6403,1,1
2385,EZNP3165,1,1
2386,RWQA2134,1,1
2387,SFUI5403,1,1
2388,PMMD3017,1,1
2389,CZHA2635,1,1
2390,ZLDN6222,1,1
2391,BCUM9067,1,1
2392,KHDH9967,1,1
2393,BNXI6422,1,1
2394,MELD8471,1,1
2395,HGCU3312,1,1
2396,STZO2951,1,1
2397,QRRI4144,1,1
2398,FUWW5574,1,1
2399,PKPN9829,1,1
2400,SKYR8572,1,1
2401,GPAP6473,1,1
2402,AGQD3181,1,1
2403,LVRC5896,1,1
2404,DRLE5148,1,1
2405,TTDF4321,1,1
2406,SXGG6737,1,1
2407,IAIZ6766,1,1
2408,JPCA9379,1,1
2409,GSUJ2533,1,1
2410,SQKF3580,1,1
2411,MSRK9734,1,1
2412,HQFU4382,1,1
2413,HBGO1298,1,1
2414,UFZG5116,1,1
2415,PXRQ2327,1,1
2416,LRFS7474,1,1
2417,BGYB9948,1,1
2418,SRVX1108,1,1
2419,TSEU1043,1,1
2420,ZHAW8073,1,1
2421,FUOE2479,1,1
2422,QFOD4932,1,1
2423,QYBH2813,1,1
2424,DQVD3617,1,1
2425,FIBK4595,0,1
2426,RGME6654,1,1
2427,YVLK3891,1,1
2428,OVQB1712,1,1
2429,FSDD7737,1,1
2430,UXWZ9158,1,1
2431,XUPZ7251,1,1
2432,CGLK5982,1,1
2433,IBUW3045,1,1
2434,EPZW8817,1,1
2435,GHZJ7239,1,1
2436,FECL9726,1,1
2437,YANG2182,1,1
2438,HRNF4749,1,1
2439,POMH4572,1,1
2440,PZYF5789,1,1
2441,FGOI1440,1,1
2442,ULIW3265,1,1
2443,XFHF4188,1,1
2444,PANB9173,1,1
2445,EYOS4688,1,1
2446,LJLV2364,1,1
2447,UKAU3203,1,1
2448,RUCS6026,0,1
2449,OQHX8433,0,1
2450,FYMC2575,1,1
2451,YAQW4640,1,1
2452,IKZW4746,1,1
2453,ZEDI3411,1,1
2454,AYSV2653,1,1
2455,IRNR3203,1,1
2456,GAOE3349,1,1
2457,IAOR3417,1,1
2458,PHWQ2612,1,1
2459,FVOS7915,1,1
2460,WMNJ8819,1,1
2461,AKCS4924,1,1
2462,WZTR9278,1,1
2463,XQTZ2176,1,1
2464,MKVA9642,1,1
2465,VSNO8971,1,1
2466,HLWR5011,1,1
2467,RJQC2629,1,1
2468,BSSS6566,1,1
2469,MACW6628,1,1
2470,MSUY2456,1,1
2471,LBVY4110,1,1
2472,LUAV9082,1,1
2473,ZYAG6289,1,1
2474,BBAZ3701,1,1
2475,ZHUH7735,1,1
2476,PQKO1195,1,1
2477,RHST5371,1,1
2478,YJWG9480,1,1
2479,YLCS8849,1,1
2480,QTUM3767,1,1
2481,HMIM7917,1,1
2482,AKDQ7113,1,1
2483,QZAK9149,1,1
2484,MNQR9058,1,1
2485,ZKDP5194,0,1
2486,HYXY9450,1,1
2487,PNKV5412,1,1
2488,IXMF9690,1,1
2489,ELLE5936,1,1
2490,WVSB4003,1,1
2491,XGQG2413,1,1
2492,TCHH5003,1,1
2493,AXNO8812,1,1
2494,GHSS1580,1,1
2495,KNTE1673,1,1
2496,BIIH1323,1,1
2497,YGWF5645,1,1
2498,QCCA3835,1,1
2499,DWCQ4635,1,1
2500,KGES1833,1,1
2501,HVWM9656,1,1
2502,MBBF5955,1,1
2503,JVDW8723,1,1
2504,QMGG4121,1,1
2505,DUUO8566,1,1
2506,OFNG6144,0,1
2507,HBGB6945,1,1
2508,TGFP2445,1,1
2509,KOOY7769,1,1
2510,FWBQ6477,1,1
2511,QWCY6392,1,1
2512,XMMY1324,1,1
2513,VMTJ6845,1,1
2514,SDGI8151,1,1
2515,HPOE9645,1,1
2516,MMZL7685,1,1
2517,GEKD8079,1,1
2518,SBDW4929,1,1
2519,MGDB3818,1,1
2520,XNCY5690,1,1
2521,FCXX5983,1,1
2522,BLKB6267,0,1
2523,UCKT2075,1,1
2524,SMOU8065,1,1
2525,CYWN7908,1,1
2526,OVZQ1911,1,1
2527,WDMU2744,1,1
2528,GUKK1058,1,1
2529,ECQQ7584,1,1
2530,TUPD7567,1,1
2531,TNCU9554,1,1
2532,FGVR2668,1,1
2533,DIZN5757,1,1
2534,VSRG5785,1,1
2535,QXUE4243,1,1
2536,MRKM6016,1,1
2537,XOVB7159,1,1
2538,GIHR8423,1,1
2539,SDGH7012,1,1
2540,RYLA3451,1,1
2541,JFZO9664,1,1
2542,CPPM3703,1,1
2543,CUSV3481,1,1
2544,LMAC7105,1,1
2545,MBBM1550,1,1
2546,KHDC5183,1,1
2547,RJTE6012,1,1
2548,DQKB4273,1,1
2549,SXLG4054,1,1
2550,SRAP5749,1,1
2551,DJVP2335,1,1
2552,NHHU6131,1,1
2553,FDKQ7490,1,1
2554,INWR9965,1,1
2555,QEHU6111,1,1
2556,OUTD7137,1,1
2557,UVHG2772,1,1
2558,FOAI6447,1,1
2559,SEGK2392,0,1
2560,BHNT6990,1,1
2561,JIYE8612,1,1
2562,YKYK1860,1,1
2563,FWUT2291,1,1
2564,VCXX8917,1,1
2565,LBBZ2351,1,1
2566,HOER2766,1,1
2567,DRBD3573,1,1
2568,RUDI9008,1,1
2569,HIGR8215,0,1
2570,VNJT9650,1,1
2571,DKHE8667,1,1
2572,VLCF6171,1,1
2573,ZBYI1398,1,1
2574,UFTW6457,1,1
2575,SYFO7683,1,1
2576,QIJE2408,1,1
2577,GSUF6146,1,1
2578,HLKK3234,1,1
2579,HWKZ2720,1,1
2580,NPGY8476,1,1
2581,VFZH4117,1,1
2582,GQPF6114,1,1
2583,LHKC8316,1,1
2584,NOYK1423,1,1
2585,YVVV9210,1,1
2586,LWMR7129,1,1
2587,EQGA6564,1,1
2588,DFLU7267,1,1
2589,WMHJ3611,1,1
2590,DIVM5816,1,1
2591,OYQC8550,1,1
2592,MVBS6178,1,1
2593,XJTM9225,1,1
2594,MJUY6141,1,1
2595,JZWV1119,1,1
2596,XROB5143,1,1
2597,RVUP8878,1,1
2598,PBUM3181,1,1
2599,TPAE1096,1,1
2600,EOND7129,1,1
2601,SOLL7334,1,1
2602,KRXJ9950,1,1
2603,WZVY4873,1,1
2604,CKBD8062,1,1
2605,VNRP8643,1,1
2606,ZIHQ2885,1,1
2607,AZHH7494,1,1
2608,MEYH6704,1,1
2609,DGAK5416,1,1
2610,DKAS4206,1,1
2611,KSWN8775,1,1
2612,YDHE9174,1,1
2613,CUHZ6906,1,1
2614,ABCR3604,1,1
2615,YMGJ8304,1,1
2616,RPUK3099,1,1
2617,CFYO7270,1,1
2618,XOJQ4830,1,1
2619,QCTI3403,1,1
2620,VPRS6626,1,1
2621,FFYZ7078,1,1
2622,OXWE5656,1,1
2623,ZAFC2060,1,1
2624,OOWJ2057,1,1
2625,NRCG3178,1,1
2626,PIIY3715,1,1
2627,XLGW7728,1,1
2628,PURN7292,1,1
2629,VSPE8665,1,1
2630,HBDD7124,1,1
2631,CZOA3875,1,1
2632,JCFU5941,1,1
2633,AVWH3356,1,1
2634,HHDA7442,1,1
2635,RBKV3329,1,1
2636,IGLQ3855,1,1
2637,NUDC5155,1,1
2638,RFDK1261,1,1
2639,IZQE2041,1,1
2640,XNOF5094,1,1
2641,IPYX9960,1,1
2642,OWMJ5798,1,1
2643,VYQF1023,1,1
2644,XZRS6703,1,1
2645,PXOM3855,1,1
2646,VYSA6600,1,1
2647,DOAP6609,1,1
2648,ZKRS9211,1,1
2649,AETE1684,1,1
2650,KAPZ8067,1,1
2651,LJGO5321,1,1
2652,PARW7429,1,1
2653,FSLO7824,1,1
2654,CENC6250,1,1
2655,BZEM2826,1,1
2656,XAZY8253,1,1
2657,YTGU8106,1,1
2658,JFHK1861,1,1
2659,REGE7052,1,1
2660,NZOS8162,1,1
2661,FPPI1751,1,1
2662,FKCQ9781,1,1
2663,XENF7691,0,1
2664,FSRO9335,1,1
2665,BTGV3611,1,1
2666,DBWY7571,1,1
2667,VLRX9147,1,1
2668,HHXR3832,1,1
2669,ORZL7065,1,1
2670,XHEZ1712,1,1
2671,CUBY1429,1,1
2672,YTFG5349,1,1
2673,FROZ2524,1,1
2674,VWTG9446,1,1
2675,GLJU5870,1,1
2676,IFUN8345,1,1
2677,ZAQD7574,1,1
2678,CGSI5901,1,1
2679,EDBO6950,1,1
2680,UPYA6164,1,1
2681,PRKA3842,1,1
2682,THWR6256,1,1
2683,NQJC5834,1,1
2684,WYIQ4920,1,1
2685,LQBJ5377,1,1
2686,SNZF3652,1,1
2687,CMEX8800,1,1
2688,XKWQ5586,1,1
2689,HNID9064,1,1
2690,SWDN8075,1,1
2691,GSXB8475,1,1
2692,IPUJ4825,1,1
2693,REJF5997,1,1
2694,CVGA8301,1,1
2695,SGLH8697,1,1
2696,PLXW3693,1,1
2697,GLOW4337,1,1
2698,TMMY9084,1,1
2699,ABBH7041,1,1
2700,ZHID8069,1,1
2701,BENX5991,1,1
2702,UZAY9661,1,1
2703,PXDP3106,1,1
2704,TLBV3970,1,1
2705,RMIY7278,1,1
2706,OAMZ5315,1,1
2707,VZXX7919,1,1
2708,LVAC1030,1,1
2709,SKLF4689,1,1
2710,LHXS4547,1,1
2711,HPYK5331,1,1
2712,AUMO4185,1,1
2713,PGFZ8364,0,1
2714,SYZF4299,1,1
2715,TLOY7415,1,1
2716,WYSR2252,1,1
2717,IHXD2146,1,1
2718,EWTE5357,1,1
2719,KBQB3303,1,1
2720,TRHN6241,1,1
2721,CEKS6386,1,1
2722,TBCX2215,1,1
2723,JGQD5097,1,1
2724,BCVV9729,0,1
2725,PZTS5632,1,1
2726,VTMS8628,1,1
2727,JYRN6900,1,1
2728,YGGN9385,0,1
2729,ZUQO1650,1,1
2730,MTAX9626,1,1
2731,UJPR1046,1,1
2732,XYNU8090,1,1
2733,FJFQ6607,1,1
2734,BJUF4116,1,1
2735,XEUL3032,1,1
2736,NIPO9100,1,1
2737,ZVZY4045,1,1
2738,VMYS2284,1,1
2739,LAJJ4113,1,1
2740,IBWH1122,1,1
2741,ZVGA5863,1,1
2742,QWXW9452,1,1
2743,WQJA2868,1,1
2744,AJKK5520,1,1
2745,DDTV7557,1,1
2746,UKVZ8984,1,1
2747,CTQP6411,0,1
2748,NHEB5760,0,1
2749,AZJO2641,1,1
2750,HLZD4770,1,1
2751,QUZX5633,1,1
2752,ONRW5776,1,1
2753,GCGO1592,1,1
2754,LIFJ8784,1,1
2755,MCXN1985,1,1
2756,IAIK8501,1,1
2757,SSZI8488,1,1
2758,COYQ1163,1,1
2759,AMNN2080,1,1
2760,LSWT3502,1,1
2761,STCI9175,1,1
2762,OYEH2727,1,1
2763,OFRW1243,1,1
2764,WMDI8692,1,1
2765,EEJF4681,1,1
2766,SDYW4611,1,1
2767,PNMM7202,1,1
2768,AXIR9397,1,1
2769,KBUA2805,1,1
2770,AREZ1730,1,1
2771,TAQH9002,1,1
2772,TLQP2911,1,1
2773,ZCDA1606,1,1
2774,SGHQ8440,1,1
2775,JPYS3398,1,1
2776,AJKI5770,1,1
2777,DTSN1137,1,1
2778,KSFI8315,1,1
2779,AIGI7604,1,1
2780,FXFV4602,1,1
2781,RJMD5724,1,1
2782,ZNJI3787,1,1
2783,BNXP8714,1,1
2784,IFJK1110,1,1
2785,HYKH5430,1,1
2786,EQDE9470,1,1
2787,EUGM5163,1,1
2788,IRCI2432,1,1
2789,DTMQ1069,1,1
2790,SXTY6555,1,1
2791,ERTL1720,1,1
2792,FZSF9026,1,1
2793,YUIG3856,1,1
2794,RRWG5356,1,1
2795,XPDY1870,1,1
2796,DEKV7983,1,1
2797,RNUS7421,1,1
2798,KHRO9731,1,1
2799,YIYX8368,1,1
2800,EYXU6473,1,1
2801,NRUJ7325,1,1
2802,EPJW9379,1,1
2803,XPRE1292,1,1
2804,NHEV1196,1,1
2805,YLPW6792,1,1
2806,SAQS8093,1,1
2807,WDVN9832,1,1
2808,ZUBU8574,1,1
2809,CZTP3137,1,1
2810,VMGI5522,0,1
2811,BJUQ8682,1,1
2812,KOOF5079,1,1
2813,JEIV4654,1,1
2814,UYTH4557,1,1
2815,HTMJ3728,1,1
2816,WZHK1118,1,1
2817,NOZV2714,1,1
2818,HIUW1759,1,1
2819,BZQP1924,1,1
2820,LDYV9962,1,1
2821,BDWU7847,1,1
2822,MSZA5314,1,1
2823,TCZO7360,1,1
2824,UZQX6943,1,1
2825,TNAJ1270,1,1
2826,LVRY1984,1,1
2827,AXRE5254,1,1
2828,HPUG5305,1,1
2829,GRZY1804,1,1
2830,UNUU5274,1,1
2831,NWBY3567,1,1
2832,XJSC8791,1,1
2833,PYKK2027,1,1
2834,QDWX7625,1,1
2835,WVIV9053,1,1
2836,PNVD5554,1,1
2837,EBLR1937,1,1
2838,NUXB9371,1,1
2839,JPBW2072,1,1
2840,UKQH4698,1,1
2841,RAUX6455,1,1
2842,BASB7271,1,1
2843,GCBP3924,1,1
2844,RVUF6013,1,1
2845,XFYG6875,1,1
2846,ALXN5269,1,1
2847,LXER6635,1,1
2848,GTQR1492,1,1
2849,LOFU5407,1,1
2850,YRLO8753,1,1
2851,HWXX9439,1,1
2852,ZOFL5336,1,1
2853,MFDM9436,1,1
2854,UAYA6607,1,1
2855,YVMZ8009,1,1
2856,GMUS6500,1,1
2857,AVTV8830,1,1
2858,KWGB9654,1,1
2859,QYHY8312,1,1
2860,GNRV1549,1,1
2861,RSQS8313,1,1
2862,PREH8312,1,1
2863,HBUE9537,1,1
2864,AFSB7905,1,1
2865,UGXG3105,1,1
2866,XZYN5518,1,1
2867,WQYB4291,1,1
2868,JJEI2551,1,1
2869,YRMG1053,1,1
2870,WCWG7086,1,1
2871,IPSP5986,1,1
2872,PLAY2468,1,1
2873,GTZC4760,1,1
2874,BSWH7223,1,1
2875,GBEM8954,1,1
2876,DRTS7164,1,1
2877,YVNI1604,1,1
2878,OOIA1024,1,1
2879,XLBB4875,1,1
2880,JDRR8184,1,1
2881,PXFZ1597,1,1
2882,PGKI4646,1,1
2883,CWRW7593,1,1
2884,UHUT6011,1,1
2885,SOCF1678,1,1
2886,PYRD4099,1,1
2887,ASJW1053,1,1
2888,RYJS1628,1,1
2889,GUXJ1196,1,1
2890,YIFW8098,1,1
2891,FTOA1324,1,1
2892,XYMP1049,1,1
2893,PKFX9316,1,1
2894,YYGC3284,1,1
2895,PKQV1204,1,1
2896,NUZI8482,1,1
2897,DAFO2839,1,1
2898,OXWS6164,1,1
2899,LUXT1132,1,1
2900,MDWQ6587,1,1
2901,LPOB3017,1,1
2902,QYSQ4699,1,1
2903,MWKZ9535,1,1
2904,LWIQ3610,1,1
2905,SYCM3978,1,1
2906,HJDK7420,1,1
2907,GXEA7728,1,1
2908,VWMU7822,1,1
2909,IJAO2083,1,1
2910,NZCL2483,1,1
2911,TMBE7332,1,1
2912,BDMQ1497,1,1
2913,HHYO9317,1,1
2914,NUSZ9080,1,1
2915,MLJO3312,1,1
2916,VGGF4989,1,1
2917,HPQN7315,1,1
2918,HXNB3237,1,1
2919,OFHV2803,1,1
2920,OEKS8238,1,1
2921,LXDR5534,1,1
2922,VXWQ6147,1,1
2923,ZUYH6198,1,1
2924,DRUC6855,0,1
2925,HKPN6916,1,1
2926,OQDU9215,1,0
2927,DVXX5889,1,1
2928,JDRB3707,1,1
2929,TMOL3861,1,1
2930,FHIX4404,1,1
2931,KNXU1431,1,1
2932,GXLM4856,1,1
2933,VSMA1959,1,1
2934,EARG7285,1,1
2935,SMOD6875,1,1
2936,PPEA9092,1,1
2937,BVBT6718,1,1
2938,HFDB1066,1,1
2939,MJDJ7035,1,1
2940,FAZU2611,1,1
2941,LDMX7866,1,1
2942,LGRM2639,1,1
2943,WSYT2377,1,1
2944,DJTR6826,1,1
2945,ONXP5912,0,1
2946,BKFF9117,1,1
2947,UJVE1733,1,1
2948,GUXG8568,1,1
2949,VJML3813,0,1
2950,PTNW4008,1,1
2951,EPDT5398,1,1
2952,CTQV6473,1,1
2953,XQHM3245,1,1
2954,MTDZ1942,1,1
2955,LMRT2419,1,1
2956,FFAB8532,1,1
2957,VCOP4391,1,1
2958,NVQX7117,1,1
2959,GCPF9619,1,1
2960,PPLQ5959,1,1
2961,QRLD2786,1,1
2962,WGZC8272,1,1
2963,OJVV2630,1,1
2964,QLHU8988,1,1
2965,GRXC7243,1,1
2966,QNWE6755,1,1
2967,YLHZ4500,1,1
2968,EERN5865,1,1
2969,HUST8463,1,1
2970,BDJB1327,1,1
2971,LMOG4907,1,1
2972,EACJ4473,1,1
2973,YLQI9613,1,1
2974,HTIT1697,1,1
2975,UFBF1987,1,1
2976,JCQH2187,1,1
2977,ETUO2450,1,1
2978,UGEP4354,1,1
2979,GFTI9741,1,1
2980,GCSG2646,1,1
2981,BTBF7789,1,1
2982,ZQSU6962,1,1
2983,GHIM9511,1,1
2984,CTUO2595,1,1
2985,VQNQ7342,1,1
2986,YQEQ4433,1,1
2987,ANWP1287,1,1
2988,QEEW4044,1,1
2989,PULZ8118,1,1
2990,OIJL2162,1,1
2991,TLLK5539,1,1
2992,VLIX6825,1,1
2993,TRSD8506,1,1
2994,OMDF7815,1,1
2995,RXNR2558,1,1
2996,ZELQ3466,1,1
2997,PPCZ6663,1,1
2998,HIUX9440,1,1
2999,LCFD8914,1,1
3000,GYEK6670,1,1
3001,MQNO4589,1,1
3002,JOUZ4984,1,1
3003,SVZZ8552,1,1
3004,HMXF3015,1,1
3005,BPAU9237,0,1
3006,CWNY2553,1,1
3007,HZRB9458,1,1
3008,NGQB9265,1,1
3009,KNCH5573,1,1
3010,OQHX3895,1,1
3011,DUFT5166,1,1
3012,EHUQ8324,1,1
3013,KKZZ9208,1,1
3014,DOIB6632,1,1
3015,WSTV3781,1,1
3016,WOYM7585,1,1
3017,MOFD3597,1,1
3018,IXBR6483,1,1
3019,NKTK2081,1,1
3020,ZKWL2038,1,1
3021,QPUV7274,1,1
3022,LXRY7947,1,1
3023,CDLC4884,1,1
3024,FIDN5856,1,1
3025,GRCK8742,1,1
3026,FWFX6603,1,1
3027,ZQDD3967,1,1
3028,IDPG2636,1,1
3029,UOYS3114,1,1
3030,HGUX4341,1,1
3031,ITZI4315,1,1
3032,KDRD7160,1,1
3033,EFKP7502,1,1
3034,CVLC3728,1,1
3035,AFEM9826,1,1
3036,WLKV6215,1,1
3037,LYRB8787,1,1
3038,ISQO5611,1,1
3039,LCTI6594,1,1
3040,GKZC6245,1,1
3041,YHRY7529,1,1
3042,YFGD1293,1,1
3043,QAMQ3921,1,1
3044,TUHH2569,1,1
3045,TIZK9985,1,1
3046,HBTR9284,1,1
3047,RDWB5857,1,1
3048,GUGG2694,1,1
